tax_id,tax_name,rank,num_records,median,mean
218207,Desulfatibacillum,genus,1,2.00,2.00
259354,Desulfatibacillum alkenivorans,species,1,2.00,2.00
439235,Desulfatibacillum alkenivorans AK-01,below_species,1,2.00,2.00
36853,Desulfitobacterium,genus,1,5.50,5.50
49338,Desulfitobacterium hafniense,species,2,5.50,5.50
272564,Desulfitobacterium hafniense DCB-2,below_species,1,5.00,5.00
138119,Desulfitobacterium hafniense Y51,below_species,1,6.00,6.00
213119,Desulfobacteraceae,family,2,1.50,1.50
213118,Desulfobacterales,order,2,3.00,3.00
213121,Desulfobulbaceae,family,2,4.50,4.50
896,Desulfococcus,genus,1,1.00,1.00
181663,Desulfococcus oleovorans,species,1,1.00,1.00
96561,Desulfococcus oleovorans Hxd3,below_species,1,1.00,1.00
109168,Desulfotalea,genus,1,7.00,7.00
84980,Desulfotalea psychrophila,species,1,7.00,7.00
177439,Desulfotalea psychrophila LSv54,below_species,1,7.00,7.00
1562,Desulfotomaculum,genus,2,9.00,9.00
58138,Desulfotomaculum acetoxidans,species,1,10.00,10.00
485916,Desulfotomaculum acetoxidans DSM 771,below_species,1,10.00,10.00
59610,Desulfotomaculum reducens,species,1,8.00,8.00
349161,Desulfotomaculum reducens MI-1,below_species,1,8.00,8.00
872,Desulfovibrio,genus,3,4.00,4.00
58180,Desulfovibrio alaskensis,species,1,4.00,4.00
207559,Desulfovibrio alaskensis G20,below_species,1,4.00,4.00
184917,Desulfovibrio magneticus,species,1,3.00,3.00
573370,Desulfovibrio magneticus RS-1,below_species,1,3.00,3.00
881,Desulfovibrio vulgaris,species,3,5.00,4.67
391774,Desulfovibrio vulgaris DP4,below_species,1,5.00,5.00
883,Desulfovibrio vulgaris str. 'Miyazaki F',below_species,1,4.00,4.00
882,Desulfovibrio vulgaris str. Hildenborough,below_species,1,5.00,5.00
194924,Desulfovibrionaceae,family,1,4.00,4.00
213115,Desulfovibrionales,order,1,4.00,4.00
427922,Desulfurivibrio,genus,1,2.00,2.00
427923,Desulfurivibrio alkaliphilus,species,1,2.00,2.00
589865,Desulfurivibrio alkaliphilus AHT2,below_species,1,2.00,2.00
2272,Desulfurococcaceae,family,6,1.00,1.00
114380,Desulfurococcales,order,2,1.00,1.00
2273,Desulfurococcus,genus,2,1.00,1.00
477693,Desulfurococcus kamchatkensis,species,1,1.00,1.00
490899,Desulfurococcus kamchatkensis 1221n,below_species,1,1.00,1.00
2274,Desulfurococcus mobilis,species,1,1.00,1.00
69541,Desulfuromonadales,order,2,2.50,2.50
869,Dichelobacter,genus,1,3.00,3.00
870,Dichelobacter nodosus,species,1,3.00,3.00
246195,Dichelobacter nodosus VCS1703A,below_species,1,3.00,3.00
204037,Dickeya,genus,1,7.00,7.00
204038,Dickeya dadantii,species,1,7.00,7.00
579405,Dickeya dadantii Ech703,below_species,1,7.00,7.00
203488,Dictyoglomaceae,family,1,2.00,2.00
203487,Dictyoglomales,order,1,2.00,2.00
68297,Dictyoglomi,phylum,1,2.00,2.00
203486,Dictyoglomia,class,1,2.00,2.00
13,Dictyoglomus,genus,2,2.00,2.00
14,Dictyoglomus thermophilum,species,1,2.00,2.00
309799,Dictyoglomus thermophilum H-6-12,below_species,1,2.00,2.00
513050,Dictyoglomus turgidum,species,1,2.00,2.00
515635,Dictyoglomus turgidum DSM 6724,below_species,1,2.00,2.00
309512,Dinoroseobacter,genus,1,2.00,2.00
215813,Dinoroseobacter shibae,species,1,2.00,2.00
398580,Dinoroseobacter shibae DFL 12,below_species,1,2.00,2.00
748770,Dolichospermum,genus,1,5.00,5.00
1166,Dolichospermum flos-aquae,species,1,5.00,5.00
120831,Dyadobacter,genus,1,4.00,4.00
94254,Dyadobacter fermentans,species,1,4.00,4.00
471854,Dyadobacter fermentans DSM 18053,below_species,1,4.00,4.00
72276,Ectothiorhodospiraceae,family,3,2.00,1.67
635,Edwardsiella,genus,2,8.00,8.00
67780,Edwardsiella ictaluri,species,1,8.00,8.00
634503,Edwardsiella ictaluri 93-146,below_species,1,8.00,8.00
636,Edwardsiella tarda,species,1,8.00,8.00
498217,Edwardsiella tarda EIB202,below_species,1,8.00,8.00
84111,Eggerthella,genus,1,3.00,3.00
84112,Eggerthella lenta,species,1,3.00,3.00
479437,Eggerthella lenta DSM 2243,below_species,1,3.00,3.00
943,Ehrlichia,genus,1,1.00,1.00
944,Ehrlichia canis,species,1,1.00,1.00
269484,Ehrlichia canis str. Jake,below_species,1,1.00,1.00
945,Ehrlichia chaffeensis,species,1,1.00,1.00
205920,Ehrlichia chaffeensis str. Arkansas,below_species,1,1.00,1.00
779,Ehrlichia ruminantium,species,2,1.00,1.00
302409,Ehrlichia ruminantium str. Gardel,below_species,1,1.00,1.00
254945,Ehrlichia ruminantium str. Welgevonden,below_species,1,1.00,1.00
641853,Elusimicrobia,class,1,1.00,1.00
74152,Elusimicrobia,phylum,1,1.00,1.00
641876,Elusimicrobiaceae,family,1,1.00,1.00
641854,Elusimicrobiales,order,1,1.00,1.00
423604,Elusimicrobium,genus,1,1.00,1.00
423605,Elusimicrobium minutum,species,1,1.00,1.00
445932,Elusimicrobium minutum Pei191,below_species,1,1.00,1.00
547,Enterobacter,genus,2,7.75,7.75
548,Enterobacter aerogenes,species,1,8.00,8.00
1028307,Enterobacter aerogenes KCTC 2190,below_species,1,8.00,8.00
550,Enterobacter cloacae,species,1,8.00,8.00
354276,Enterobacter cloacae complex,species_group,2,7.50,7.50
336306,Enterobacter cloacae subsp. cloacae,subspecies,1,8.00,8.00
716541,Enterobacter cloacae subsp. cloacae ATCC 13047,below_subspecies,1,8.00,8.00
1334193,Enterobacter lignolyticus,species,1,7.00,7.00
701347,Enterobacter lignolyticus SCF1,below_species,1,7.00,7.00
543,Enterobacteriaceae,family,21,7.00,6.08
91347,Enterobacteriales,order,1,7.00,7.00
81852,Enterococcaceae,family,2,5.00,5.00
1350,Enterococcus,genus,2,5.00,5.00
1351,Enterococcus faecalis,species,2,4.00,4.00
936153,Enterococcus faecalis 62,below_species,1,4.00,4.00
226185,Enterococcus faecalis V583,below_species,1,4.00,4.00
1352,Enterococcus faecium,species,1,6.00,6.00
1155766,Enterococcus faecium Aus0004,below_species,1,6.00,6.00
186328,Entomoplasmatales,order,1,2.00,2.00
29547,Epsilonproteobacteria,class,2,3.50,3.50
551,Erwinia,genus,1,7.00,7.00
552,Erwinia amylovora,species,1,7.00,7.00
716540,Erwinia amylovora ATCC 49946,below_species,1,7.00,7.00
1041,Erythrobacter,genus,1,1.00,1.00
39960,Erythrobacter litoralis,species,1,1.00,1.00
314225,Erythrobacter litoralis HTCC2594,below_species,1,1.00,1.00
335929,Erythrobacteraceae,family,1,1.00,1.00
561,Escherichia,genus,2,7.00,7.00
562,Escherichia coli,species,32,7.00,7.03
216592,Escherichia coli 042,below_below_species,1,7.00,7.00
362663,Escherichia coli 536,below_species,1,7.00,7.00
585055,Escherichia coli 55989,below_species,1,7.00,7.00
655817,Escherichia coli ABU 83972,below_species,1,7.00,7.00
481805,Escherichia coli ATCC 8739,below_below_species,1,7.00,7.00
469008,Escherichia coli BL21(DE3),below_species,1,8.00,8.00
595496,Escherichia coli BW2952,below_below_species,1,7.00,7.00
498388,Escherichia coli C,below_species,1,7.00,7.00
199310,Escherichia coli CFT073,below_species,1,7.00,7.00
331111,Escherichia coli E24377A,below_species,1,7.00,7.00
585397,Escherichia coli ED1a,below_species,1,7.00,7.00
316401,Escherichia coli ETEC H10407,below_species,1,7.00,7.00
331112,Escherichia coli HS,below_species,1,7.00,7.00
585034,Escherichia coli IAI1,below_species,1,7.00,7.00
585057,Escherichia coli IAI39,below_species,1,7.00,7.00
83333,Escherichia coli K-12,below_species,4,7.00,7.00
595495,Escherichia coli KO11FL,below_species,1,7.00,7.00
376725,Escherichia coli O103:H2,below_species,1,7.00,7.00
585395,Escherichia coli O103:H2 str. 12009,below_below_species,1,7.00,7.00
168927,Escherichia coli O111:H-,below_species,1,7.00,7.00
585396,Escherichia coli O111:H- str. 11128,below_below_species,1,7.00,7.00
168807,Escherichia coli O127:H6,below_species,1,7.00,7.00
574521,Escherichia coli O127:H6 str. E2348/69,below_below_species,1,7.00,7.00
83334,Escherichia coli O157:H7,below_species,4,7.00,7.00
444450,Escherichia coli O157:H7 str. EC4115,below_below_species,1,7.00,7.00
155864,Escherichia coli O157:H7 str. EDL933,below_below_species,1,7.00,7.00
386585,Escherichia coli O157:H7 str. Sakai,below_below_species,1,7.00,7.00
544404,Escherichia coli O157:H7 str. TW14359,below_below_species,1,7.00,7.00
861906,Escherichia coli O44:H18,below_species,1,7.00,7.00
244320,Escherichia coli O55:H7,below_species,2,7.00,7.00
701177,Escherichia coli O55:H7 str. CB9615,below_below_species,1,7.00,7.00
1048689,Escherichia coli O55:H7 str. RM12579,below_below_species,1,7.00,7.00
1072458,Escherichia coli O7:K1,below_species,1,7.00,7.00
1072459,Escherichia coli O7:K1 str. CE10,below_below_species,1,7.00,7.00
685037,Escherichia coli O83:H1,below_species,1,7.00,7.00
685038,Escherichia coli O83:H1 str. NRG 857C,below_below_species,1,7.00,7.00
910348,Escherichia coli P12b,below_species,1,7.00,7.00
585035,Escherichia coli S88,below_species,1,7.00,7.00
409438,Escherichia coli SE11,below_species,1,7.00,7.00
431946,Escherichia coli SE15,below_species,1,7.00,7.00
439855,Escherichia coli SMS-3-5,below_species,1,7.00,7.00
869729,Escherichia coli UM146,below_species,1,7.00,7.00
585056,Escherichia coli UMN026,below_species,1,7.00,7.00
364106,Escherichia coli UTI89,below_species,1,7.00,7.00
566546,Escherichia coli W,below_species,1,7.00,7.00
316385,Escherichia coli str. K-12 substr. DH10B,below_below_species,1,7.00,7.00
511145,Escherichia coli str. K-12 substr. MG1655,below_below_species,1,7.00,7.00
316407,Escherichia coli str. K-12 substr. W3110,below_below_species,1,7.00,7.00
564,Escherichia fergusonii,species,1,7.00,7.00
585054,Escherichia fergusonii ATCC 35469,below_species,1,7.00,7.00
186806,Eubacteriaceae,family,1,5.00,5.00
1730,Eubacterium,genus,3,5.00,5.00
39485,Eubacterium eligens,species,1,5.00,5.00
515620,Eubacterium eligens ATCC 27750,below_species,1,5.00,5.00
1736,Eubacterium limosum,species,1,5.00,5.00
903814,Eubacterium limosum KIST612,below_species,1,5.00,5.00
39491,Eubacterium rectale,species,1,5.00,5.00
515619,Eubacterium rectale ATCC 33656,below_species,1,5.00,5.00
28890,Euryarchaeota,phylum,9,1.00,1.56
33986,Exiguobacterium,genus,1,9.00,9.00
332410,Exiguobacterium sibiricum,species,1,9.00,9.00
262543,Exiguobacterium sibiricum 255-15,below_species,1,9.00,9.00
2422,Fervidobacterium,genus,1,2.00,2.00
2424,Fervidobacterium nodosum,species,1,2.00,2.00
381764,Fervidobacterium nodosum Rt17-B1,below_species,1,2.00,2.00
832,Fibrobacter,genus,1,3.00,3.00
833,Fibrobacter succinogenes,species,1,3.00,3.00
834,Fibrobacter succinogenes subsp. succinogenes,subspecies,1,3.00,3.00
59374,Fibrobacter succinogenes subsp. succinogenes S85,below_subspecies,1,3.00,3.00
204431,Fibrobacteraceae,family,1,3.00,3.00
218872,Fibrobacterales,order,1,3.00,3.00
65842,Fibrobacteres,phylum,1,3.00,3.00
131550,Fibrobacteres/Acidobacteria group,superphylum,2,2.31,2.31
204430,Fibrobacteria,class,1,3.00,3.00
150022,Finegoldia,genus,1,4.00,4.00
1260,Finegoldia magna,species,1,4.00,4.00
334413,Finegoldia magna ATCC 29328,below_species,1,4.00,4.00
1239,Firmicutes,phylum,3,5.00,5.04
49546,Flavobacteriaceae,family,6,3.00,3.33
200644,Flavobacteriales,order,2,2.00,2.00
117743,Flavobacteriia,class,1,2.00,2.00
237,Flavobacterium,genus,2,6.00,6.00
986,Flavobacterium johnsoniae,species,1,6.00,6.00
376686,Flavobacterium johnsoniae UW101,below_species,1,6.00,6.00
96345,Flavobacterium psychrophilum,species,1,6.00,6.00
402612,Flavobacterium psychrophilum JIP02/86,below_species,1,6.00,6.00
262,Francisella,genus,3,3.00,3.00
264,Francisella novicida,species,1,3.00,3.00
401614,Francisella novicida U112,below_species,1,3.00,3.00
28110,Francisella philomiragia,species,1,3.00,3.00
484022,Francisella philomiragia subsp. philomiragia ATCC 25017,below_species,1,3.00,3.00
263,Francisella tularensis,species,3,3.00,3.00
119857,Francisella tularensis subsp. holarctica,subspecies,3,3.00,3.00
458234,Francisella tularensis subsp. holarctica FTNF002-00,below_subspecies,1,3.00,3.00
376619,Francisella tularensis subsp. holarctica LVS,below_subspecies,1,3.00,3.00
393011,Francisella tularensis subsp. holarctica OSU18,below_subspecies,1,3.00,3.00
135248,Francisella tularensis subsp. mediasiatica,subspecies,1,3.00,3.00
441952,Francisella tularensis subsp. mediasiatica FSC147,below_subspecies,1,3.00,3.00
119856,Francisella tularensis subsp. tularensis,subspecies,3,3.00,3.00
393115,Francisella tularensis subsp. tularensis FSC198,below_subspecies,1,3.00,3.00
177416,Francisella tularensis subsp. tularensis SCHU S4,below_subspecies,1,3.00,3.00
418136,Francisella tularensis subsp. tularensis WY96-3418,below_subspecies,1,3.00,3.00
34064,Francisellaceae,family,1,3.00,3.00
1854,Frankia,genus,1,2.00,2.00
1859,Frankia alni,species,1,2.00,2.00
326424,Frankia alni ACN14a,below_species,1,2.00,2.00
74712,Frankiaceae,family,1,2.00,2.00
85013,Frankineae,suborder,2,1.50,1.50
32066,Fusobacteria,phylum,1,5.00,5.00
203492,Fusobacteriaceae,family,1,5.00,5.00
203491,Fusobacteriales,order,2,5.00,5.00
203490,Fusobacteriia,class,1,5.00,5.00
848,Fusobacterium,genus,1,5.00,5.00
851,Fusobacterium nucleatum,species,1,5.00,5.00
76856,Fusobacterium nucleatum subsp. nucleatum,subspecies,1,5.00,5.00
190304,Fusobacterium nucleatum subsp. nucleatum ATCC 25586,below_subspecies,1,5.00,5.00
96,Gallionella,genus,1,3.00,3.00
370405,Gallionella capsiferriformans,species,1,3.00,3.00
395494,Gallionella capsiferriformans ES-2,below_species,1,3.00,3.00
90627,Gallionellaceae,family,1,3.00,3.00
713636,Gallionellales,order,1,3.00,3.00
1236,Gammaproteobacteria,class,15,3.00,4.45
219687,Gemmatimonadaceae,family,1,1.00,1.00
219686,Gemmatimonadales,order,1,1.00,1.00
219685,Gemmatimonadetes,class,1,1.00,1.00
142182,Gemmatimonadetes,phylum,1,1.00,1.00
173479,Gemmatimonas,genus,1,1.00,1.00
173480,Gemmatimonas aurantiaca,species,1,1.00,1.00
379066,Gemmatimonas aurantiaca T-27,below_species,1,1.00,1.00
129337,Geobacillus,genus,2,9.50,9.50
1462,Geobacillus kaustophilus,species,1,9.00,9.00
235909,Geobacillus kaustophilus HTA426,below_species,1,9.00,9.00
33940,Geobacillus thermodenitrificans,species,1,10.00,10.00
420246,Geobacillus thermodenitrificans NG80-2,below_species,1,10.00,10.00
28231,Geobacter,genus,5,2.00,2.40
225194,Geobacter bemidjiensis,species,1,4.00,4.00
404380,Geobacter bemidjiensis Bem,below_species,1,4.00,4.00
313985,Geobacter lovleyi,species,1,2.00,2.00
398767,Geobacter lovleyi SZ,below_species,1,2.00,2.00
28232,Geobacter metallireducens,species,1,2.00,2.00
269799,Geobacter metallireducens GS-15,below_species,1,2.00,2.00
35554,Geobacter sulfurreducens,species,1,2.00,2.00
243231,Geobacter sulfurreducens PCA,below_species,1,2.00,2.00
351604,Geobacter uraniireducens,species,1,2.00,2.00
351605,Geobacter uraniireducens Rf4,below_species,1,2.00,2.00
213422,Geobacteraceae,family,1,2.00,2.00
89404,Glaciecola,genus,1,4.00,4.00
300231,Glaciecola nitratireducens,species,1,4.00,4.00
1085623,Glaciecola nitratireducens FR1064,below_species,1,4.00,4.00
33071,Gloeobacter,genus,1,1.00,1.00
33072,Gloeobacter violaceus,species,1,1.00,1.00
251221,Gloeobacter violaceus PCC 7421,below_species,1,1.00,1.00
307595,Gloeobacterales,order,1,1.00,1.00
307596,Gloeobacteria,class,1,1.00,1.00
89583,Gluconacetobacter,genus,3,4.00,3.50
33996,Gluconacetobacter diazotrophicus,species,1,4.00,4.00
272568,Gluconacetobacter diazotrophicus PAl 5,below_species,1,4.00,4.00
436,Gluconacetobacter hansenii,species,1,2.00,2.00
714995,Gluconacetobacter hansenii ATCC 23769,below_species,1,2.00,2.00
660058,Gluconacetobacter hansenii group,species_group,1,2.00,2.00
28448,Gluconacetobacter xylinus,species,2,4.50,4.50
634177,Gluconacetobacter xylinus NBRC 3288,below_species,1,5.00,5.00
441,Gluconobacter,genus,1,4.00,4.00
442,Gluconobacter oxydans,species,1,4.00,4.00
290633,Gluconobacter oxydans 621H,below_species,1,4.00,4.00
292691,Gramella,genus,1,3.00,3.00
411153,Gramella forsetii,species,1,3.00,3.00
411154,Gramella forsetii KT0803,below_species,1,3.00,3.00
364409,Granulibacter,genus,1,3.00,3.00
364410,Granulibacter bethesdensis,species,1,3.00,3.00
391165,Granulibacter bethesdensis CGDNIH1,below_species,1,3.00,3.00
724,Haemophilus,genus,3,6.00,6.00
730,Haemophilus ducreyi,species,1,6.00,6.00
233412,Haemophilus ducreyi 35000HP,below_species,1,6.00,6.00
727,Haemophilus influenzae,species,5,6.00,6.00
281310,Haemophilus influenzae 86-028NP,below_species,1,6.00,6.00
374930,Haemophilus influenzae PittEE,below_species,1,6.00,6.00
374931,Haemophilus influenzae PittGG,below_species,1,6.00,6.00
262728,Haemophilus influenzae R2866,below_species,1,6.00,6.00
71421,Haemophilus influenzae Rd KW20,below_species,1,6.00,6.00
738,Haemophilus parasuis,species,1,6.00,6.00
557723,Haemophilus parasuis SH0165,below_species,1,6.00,6.00
205914,Haemophilus somnus 129PT,below_species,1,5.00,5.00
228400,Haemophilus somnus 2336,below_species,1,5.00,5.00
158481,Hahella,genus,1,5.00,5.00
158327,Hahella chejuensis,species,1,5.00,5.00
349521,Hahella chejuensis KCTC 2396,below_species,1,5.00,5.00
224379,Hahellaceae,family,1,5.00,5.00
332246,Halalkalicoccus,genus,1,1.00,1.00
413810,Halalkalicoccus jeotgali,species,1,1.00,1.00
795797,Halalkalicoccus jeotgali B3,below_species,1,1.00,1.00
53433,Halanaerobiales,order,1,5.00,5.00
2237,Haloarcula,genus,1,2.50,2.50
2238,Haloarcula marismortui,species,2,2.50,2.50
272569,Haloarcula marismortui ATCC 43049,below_species,1,3.00,3.00
183963,Halobacteria,class,1,2.00,2.00
2236,Halobacteriaceae,family,9,2.00,1.83
2235,Halobacteriales,order,1,2.00,2.00
2239,Halobacterium,genus,1,1.00,1.00
2242,Halobacterium salinarum,species,3,1.00,1.00
478009,Halobacterium salinarum R1,below_species,1,1.00,1.00
64091,Halobacterium sp. NRC-1,below_species,1,1.00,1.00
53434,Halobacteroidaceae,family,1,5.00,5.00
2249,Halococcus,genus,1,2.00,2.00
2250,Halococcus morrhuae,species,1,2.00,2.00
2251,Haloferax,genus,3,2.00,2.67
35746,Haloferax gibbonsii,species,1,4.00,4.00
2252,Haloferax mediterranei,species,1,2.00,2.00
523841,Haloferax mediterranei ATCC 33500,below_species,1,2.00,2.00
2246,Haloferax volcanii,species,1,2.00,2.00
309800,Haloferax volcanii DS2,below_species,1,2.00,2.00
28256,Halomonadaceae,family,2,4.50,4.50
2745,Halomonas,genus,1,4.00,4.00
2746,Halomonas elongata,species,1,4.00,4.00
768066,Halomonas elongata DSM 2581,below_species,1,4.00,4.00
293431,Haloquadratum,genus,1,2.00,2.00
293091,Haloquadratum walsbyi,species,1,2.00,2.00
362976,Haloquadratum walsbyi DSM 16790,below_species,1,2.00,2.00
85108,Halorhodospira,genus,1,2.00,2.00
1053,Halorhodospira halophila,species,1,2.00,2.00
349124,Halorhodospira halophila SL1,below_species,1,2.00,2.00
171163,Halosimplex,genus,1,2.00,2.00
171164,Halosimplex carlsbadense,species,1,2.00,2.00
797114,Halosimplex carlsbadense 2-9-1,below_species,1,2.00,2.00
209,Helicobacter,genus,3,2.00,1.67
212,Helicobacter acinonychis,species,1,2.00,2.00
382638,Helicobacter acinonychis str. Sheeba,below_species,1,2.00,2.00
32025,Helicobacter hepaticus,species,1,1.00,1.00
235279,Helicobacter hepaticus ATCC 51449,below_species,1,1.00,1.00
210,Helicobacter pylori,species,8,2.00,2.00
85962,Helicobacter pylori 26695,below_species,1,2.00,2.00
592205,Helicobacter pylori B38,below_species,1,2.00,2.00
693745,Helicobacter pylori B8,below_species,1,2.00,2.00
563041,Helicobacter pylori G27,below_species,1,2.00,2.00
357544,Helicobacter pylori HPAG1,below_species,1,2.00,2.00
570508,Helicobacter pylori P12,below_species,1,2.00,2.00
512562,Helicobacter pylori Shi470,below_species,1,2.00,2.00
72293,Helicobacteraceae,family,2,3.00,3.00
31984,Heliobacteriaceae,family,1,8.00,8.00
2697,Heliobacterium,genus,1,8.00,8.00
35701,Heliobacterium modesticaldum,species,1,8.00,8.00
498761,Heliobacterium modesticaldum Ice1,below_species,1,8.00,8.00
963,Herbaspirillum,genus,1,3.00,3.00
964,Herbaspirillum seropedicae,species,1,3.00,3.00
757424,Herbaspirillum seropedicae SmR1,below_species,1,3.00,3.00
303379,Herminiimonas,genus,1,2.00,2.00
204773,Herminiimonas arsenicoxydans,species,1,2.00,2.00
2723,Hirschia,genus,1,2.00,2.00
2724,Hirschia baltica,species,1,2.00,2.00
582402,Hirschia baltica ATCC 49814,below_species,1,2.00,2.00
214906,Histophilus,genus,1,5.00,5.00
731,Histophilus somni,species,2,5.00,5.00
939,Hydrogenobacter,genus,1,1.00,1.00
940,Hydrogenobacter thermophilus,species,1,1.00,1.00
608538,Hydrogenobacter thermophilus TK-6,below_species,1,1.00,1.00
206349,Hydrogenophilaceae,family,1,2.00,2.00
119069,Hydrogenophilales,order,1,2.00,2.00
224027,Hydrogenothermaceae,family,2,2.00,2.00
54247,Hyperthermus,genus,1,1.00,1.00
54248,Hyperthermus butylicus,species,1,1.00,1.00
415426,Hyperthermus butylicus DSM 5456,below_species,1,1.00,1.00
45401,Hyphomicrobiaceae,family,1,2.00,2.00
69657,Hyphomonadaceae,family,3,2.00,1.67
85,Hyphomonas,genus,1,1.00,1.00
81032,Hyphomonas neptunium,species,1,1.00,1.00
228405,Hyphomonas neptunium ATCC 15444,below_species,1,1.00,1.00
135575,Idiomarina,genus,1,4.00,4.00
135577,Idiomarina loihiensis,species,1,4.00,4.00
283942,Idiomarina loihiensis L2TR,below_species,1,4.00,4.00
267893,Idiomarinaceae,family,1,4.00,4.00
54258,Ignicoccus,genus,1,1.00,1.00
160233,Ignicoccus hospitalis,species,1,1.00,1.00
453591,Ignicoccus hospitalis KIN4/I,below_species,1,1.00,1.00
334767,Ignisphaera,genus,1,1.00,1.00
334771,Ignisphaera aggregans,species,1,1.00,1.00
583356,Ignisphaera aggregans DSM 17230,below_species,1,1.00,1.00
43673,Jonesia,genus,1,5.00,5.00
43674,Jonesia denitrificans,species,1,5.00,5.00
471856,Jonesia denitrificans DSM 20603,below_species,1,5.00,5.00
85022,Jonesiaceae,family,1,5.00,5.00
92944,Ketogulonicigenium,genus,1,5.00,5.00
92945,Ketogulonicigenium vulgare,species,1,5.00,5.00
880591,Ketogulonicigenium vulgare Y25,below_species,1,5.00,5.00
33981,Kineococcus,genus,1,4.00,4.00
131568,Kineococcus radiotolerans,species,1,4.00,4.00
266940,Kineococcus radiotolerans SRS30216,below_species,1,4.00,4.00
83778,Kineosporiaceae,family,1,4.00,4.00
622452,Kineosporiineae,suborder,1,4.00,4.00
570,Klebsiella,genus,1,8.00,8.00
573,Klebsiella pneumoniae,species,2,8.00,8.00
507522,Klebsiella pneumoniae 342,below_species,1,8.00,8.00
72407,Klebsiella pneumoniae subsp. pneumoniae,subspecies,3,8.00,8.00
1125630,Klebsiella pneumoniae subsp. pneumoniae HS11286,below_subspecies,1,8.00,8.00
272620,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,below_subspecies,1,8.00,8.00
484021,Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044,below_subspecies,1,8.00,8.00
57493,Kocuria,genus,1,3.00,3.00
72000,Kocuria rhizophila,species,1,3.00,3.00
378753,Kocuria rhizophila DC2201,below_species,1,3.00,3.00
51967,Korarchaeota,phylum,1,1.00,1.00
1129704,Kyrpidia,genus,1,5.00,5.00
33943,Kyrpidia tusciae,species,1,5.00,5.00
562970,Kyrpidia tusciae DSM 2912,below_species,1,5.00,5.00
57499,Kytococcus,genus,1,2.00,2.00
1276,Kytococcus sedentarius,species,1,2.00,2.00
478801,Kytococcus sedentarius DSM 20547,below_species,1,2.00,2.00
186803,Lachnospiraceae,family,1,6.00,6.00
33958,Lactobacillaceae,family,2,5.00,5.00
186826,Lactobacillales,order,4,5.00,4.62
1578,Lactobacillus,genus,16,5.00,5.38
1579,Lactobacillus acidophilus,species,1,4.00,4.00
272621,Lactobacillus acidophilus NCFM,below_species,1,4.00,4.00
1580,Lactobacillus brevis,species,1,5.00,5.00
387344,Lactobacillus brevis ATCC 367,below_species,1,5.00,5.00
1582,Lactobacillus casei,species,3,5.00,5.00
321967,Lactobacillus casei ATCC 334,below_species,1,5.00,5.00
543734,Lactobacillus casei BL23,below_species,1,5.00,5.00
655183,Lactobacillus casei group,species_group,1,5.00,5.00
498216,Lactobacillus casei str. Zhang,below_species,1,5.00,5.00
47770,Lactobacillus crispatus,species,1,4.00,4.00
748671,Lactobacillus crispatus ST1,below_species,1,4.00,4.00
1584,Lactobacillus delbrueckii,species,1,9.00,9.00
1585,Lactobacillus delbrueckii subsp. bulgaricus,subspecies,2,9.00,9.00
390333,Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842,below_subspecies,1,9.00,9.00
321956,Lactobacillus delbrueckii subsp. bulgaricus ATCC BAA-365,below_subspecies,1,9.00,9.00
1613,Lactobacillus fermentum,species,1,5.00,5.00
334390,Lactobacillus fermentum IFO 3956,below_species,1,5.00,5.00
52242,Lactobacillus gallinarum,species,1,4.00,4.00
1596,Lactobacillus gasseri,species,1,6.00,6.00
324831,Lactobacillus gasseri ATCC 33323,below_species,1,6.00,6.00
1587,Lactobacillus helveticus,species,1,4.00,4.00
405566,Lactobacillus helveticus DPC 4571,below_species,1,4.00,4.00
33959,Lactobacillus johnsonii,species,2,5.00,5.00
633699,Lactobacillus johnsonii FI9785,below_species,1,4.00,4.00
257314,Lactobacillus johnsonii NCC 533,below_species,1,6.00,6.00
47493,Lactobacillus panis,species,1,5.00,5.00
1590,Lactobacillus plantarum,species,3,5.00,5.00
644042,Lactobacillus plantarum JDM1,below_species,1,5.00,5.00
220668,Lactobacillus plantarum WCFS1,below_species,1,5.00,5.00
337330,Lactobacillus plantarum subsp. plantarum,subspecies,1,5.00,5.00
889932,Lactobacillus plantarum subsp. plantarum ST-III,below_subspecies,1,5.00,5.00
1598,Lactobacillus reuteri,species,2,6.00,6.00
557436,Lactobacillus reuteri DSM 20016,below_species,1,6.00,6.00
557433,Lactobacillus reuteri JCM 1112,below_species,1,6.00,6.00
47715,Lactobacillus rhamnosus,species,2,5.00,5.00
568703,Lactobacillus rhamnosus GG,below_species,1,5.00,5.00
568704,Lactobacillus rhamnosus Lc 705,below_species,1,5.00,5.00
1599,Lactobacillus sakei,species,1,7.00,7.00
214326,Lactobacillus sakei subsp. sakei,subspecies,1,7.00,7.00
314315,Lactobacillus sakei subsp. sakei 23K,below_subspecies,1,7.00,7.00
1624,Lactobacillus salivarius,species,2,7.00,7.00
712961,Lactobacillus salivarius CECT 5713,below_species,1,7.00,7.00
362948,Lactobacillus salivarius UCC118,below_species,1,7.00,7.00
1357,Lactococcus,genus,1,6.00,6.00
1358,Lactococcus lactis,species,3,6.00,6.00
1359,Lactococcus lactis subsp. cremoris,subspecies,4,6.00,6.00
